time,open,high,low,close,volume
2021-08-27 04:00:00,1794.08,1800.02,1793.61,1799.86,6223
2021-08-27 08:00:00,1799.86,1805.08,1794.97,1797.14,11159
2021-08-27 12:00:00,1797.14,1800.57,1792.5,1798.55,10788
2021-08-27 16:00:00,1798.57,1817.12,1784.01,1816.93,36645
2021-08-27 20:00:00,1816.93,1819.09,1815.35,1817.85,6540
2021-08-30 00:00:00,1818.18,1821.31,1817.31,1820.94,3391
2021-08-30 04:00:00,1820.94,1823.24,1813.34,1816.08,9375
2021-08-30 08:00:00,1816.08,1818.2,1812.79,1814.96,9494
2021-08-30 12:00:00,1814.96,1817.79,1814.35,1814.59,8362
2021-08-30 16:00:00,1814.59,1815.63,1809.14,1810.69,16361
2021-08-30 20:00:00,1810.69,1811.31,1807.76,1810.13,4273
2021-08-31 00:00:00,1810.0,1812.87,1809.68,1812.63,1928
2021-08-31 04:00:00,1812.58,1816.02,1811.66,1814.76,5891
2021-08-31 08:00:00,1814.68,1819.15,1813.88,1814.98,10514
2021-08-31 12:00:00,1814.98,1817.0,1808.99,1809.55,13703
2021-08-31 16:00:00,1809.51,1815.81,1801.71,1814.04,30222
2021-08-31 20:00:00,1814.04,1816.32,1813.55,1814.26,7539
2021-09-01 00:00:00,1814.47,1814.96,1812.03,1812.34,2452
2021-09-01 04:00:00,1812.25,1815.94,1810.27,1814.97,8314
2021-09-01 08:00:00,1814.97,1817.05,1809.41,1810.78,13405
2021-09-01 12:00:00,1810.78,1820.03,1810.61,1819.33,14331
2021-09-01 16:00:00,1819.28,1819.96,1808.72,1813.32,23888
2021-09-01 20:00:00,1813.32,1815.07,1811.99,1813.77,4167
2021-09-02 00:00:00,1813.97,1815.2,1812.81,1814.37,2204
2021-09-02 04:00:00,1814.37,1816.03,1810.7,1810.98,4939
2021-09-02 08:00:00,1810.98,1815.87,1810.85,1815.63,7215
2021-09-02 12:00:00,1815.63,1817.15,1809.5,1813.81,9836
2021-09-02 16:00:00,1813.79,1813.88,1804.86,1809.16,20066
2021-09-02 20:00:00,1809.14,1811.08,1807.94,1809.55,3898
2021-09-03 00:00:00,1809.49,1811.08,1808.94,1811.08,1871
2021-09-03 04:00:00,1811.18,1814.78,1810.55,1811.61,5648
2021-09-03 08:00:00,1811.61,1814.4,1810.56,1811.55,7310
2021-09-03 12:00:00,1811.59,1829.4,1811.35,1823.41,17340
2021-09-03 16:00:00,1823.48,1833.95,1819.19,1830.09,28215
2021-09-03 20:00:00,1830.05,1832.71,1827.25,1827.59,4516
2021-09-06 00:00:00,1828.29,1830.24,1825.56,1825.76,3153
2021-09-06 04:00:00,1825.76,1828.51,1825.19,1826.44,6440
2021-09-06 08:00:00,1826.5,1828.28,1823.87,1824.79,8654
2021-09-06 12:00:00,1824.79,1825.66,1822.38,1822.61,6261
2021-09-06 16:00:00,1822.61,1824.17,1821.42,1823.14,5927
2021-09-07 00:00:00,1823.53,1826.27,1821.93,1825.95,2272
2021-09-07 04:00:00,1825.99,1827.22,1821.21,1821.53,5900
2021-09-07 08:00:00,1821.53,1821.78,1813.14,1814.77,12635
2021-09-07 12:00:00,1814.77,1814.93,1808.38,1808.74,14974
2021-09-07 16:00:00,1808.73,1814.99,1792.04,1795.86,24515
2021-09-07 20:00:00,1795.86,1798.16,1793.18,1793.92,4824
2021-09-08 00:00:00,1795.12,1798.79,1794.67,1798.38,1906
2021-09-08 04:00:00,1798.38,1801.0,1796.08,1798.25,6937
2021-09-08 08:00:00,1798.25,1801.21,1794.32,1798.7,13180
2021-09-08 12:00:00,1798.72,1802.11,1796.4,1796.69,12159
2021-09-08 16:00:00,1796.69,1797.85,1782.43,1790.97,29417
2021-09-08 20:00:00,1790.97,1793.4,1788.54,1789.29,6058
2021-09-09 00:00:00,1789.54,1790.88,1788.16,1789.68,2921
2021-09-09 04:00:00,1789.68,1790.56,1786.93,1788.08,4804
2021-09-09 08:00:00,1788.08,1795.4,1786.6,1794.71,11707
2021-09-09 12:00:00,1794.71,1800.9,1791.13,1791.78,15679
2021-09-09 16:00:00,1791.77,1799.18,1783.86,1793.63,24105
2021-09-09 20:00:00,1793.64,1799.09,1790.89,1794.36,10083
2021-09-10 00:00:00,1793.87,1796.17,1792.54,1795.82,4090
2021-09-10 04:00:00,1795.85,1799.83,1792.63,1796.35,9075
2021-09-10 08:00:00,1796.4,1803.77,1796.15,1801.72,10702
2021-09-10 12:00:00,1801.72,1802.3,1792.57,1793.52,12080
2021-09-10 16:00:00,1793.52,1796.78,1789.7,1791.66,22204
2021-09-10 20:00:00,1791.66,1793.04,1787.24,1787.81,5970
2021-09-13 00:00:00,1787.35,1788.8,1786.11,1787.19,2633
2021-09-13 04:00:00,1787.15,1792.51,1783.64,1790.96,7578
2021-09-13 08:00:00,1790.96,1793.56,1786.92,1790.86,10478
2021-09-13 12:00:00,1790.86,1791.69,1785.7,1785.98,9436
2021-09-13 16:00:00,1785.98,1798.43,1785.15,1793.78,17567
2021-09-13 20:00:00,1793.7,1793.89,1791.0,1793.37,5595
2021-09-14 00:00:00,1793.38,1793.58,1790.91,1791.23,1961
2021-09-14 04:00:00,1791.23,1792.82,1789.65,1790.83,6755
2021-09-14 08:00:00,1790.83,1794.94,1788.16,1789.0,10266
2021-09-14 12:00:00,1789.0,1799.1,1779.6,1797.17,16275
2021-09-14 16:00:00,1797.17,1808.58,1790.8,1803.64,27067
2021-09-14 20:00:00,1803.64,1806.64,1802.95,1804.69,5929
2021-09-15 00:00:00,1803.86,1804.67,1802.61,1802.9,2558
2021-09-15 04:00:00,1802.9,1804.63,1801.39,1803.37,7322
2021-09-15 08:00:00,1803.37,1804.29,1798.92,1800.6,13714
2021-09-15 12:00:00,1800.6,1806.94,1795.0,1796.65,16663
2021-09-15 16:00:00,1796.67,1800.11,1791.36,1793.27,27148
2021-09-15 20:00:00,1793.24,1794.35,1790.75,1793.73,4505
2021-09-16 00:00:00,1794.12,1795.73,1789.95,1794.95,3464
2021-09-16 04:00:00,1795.02,1796.2,1789.76,1791.14,7101
2021-09-16 08:00:00,1791.18,1792.36,1782.87,1784.71,16310
2021-09-16 12:00:00,1784.71,1784.71,1760.51,1762.69,26414
2021-09-16 16:00:00,1762.66,1762.96,1745.24,1754.81,31477
2021-09-16 20:00:00,1754.79,1757.19,1751.63,1752.72,7458
2021-09-17 00:00:00,1753.57,1756.45,1752.51,1756.45,3614
2021-09-17 04:00:00,1756.45,1760.52,1754.76,1760.46,11968
2021-09-17 08:00:00,1760.46,1766.17,1759.91,1766.0,16753
2021-09-17 12:00:00,1766.0,1767.47,1752.76,1753.16,19404
2021-09-17 16:00:00,1753.15,1757.03,1747.38,1751.56,34273
2021-09-17 20:00:00,1751.56,1754.33,1750.13,1753.92,7984
2021-09-20 00:00:00,1754.22,1755.13,1751.11,1752.54,4930
2021-09-20 04:00:00,1752.54,1752.99,1742.07,1748.6,12385
2021-09-20 08:00:00,1748.61,1757.59,1747.73,1757.58,16183
2021-09-20 12:00:00,1757.58,1761.19,1754.17,1760.07,20639
2021-09-20 16:00:00,1760.06,1767.05,1754.47,1761.63,31164
2021-09-20 20:00:00,1761.63,1765.51,1760.83,1764.82,10987
2021-09-21 00:00:00,1764.46,1765.58,1762.52,1763.4,4394
2021-09-21 04:00:00,1763.4,1766.1,1760.81,1761.28,7446
2021-09-21 08:00:00,1761.26,1765.53,1757.97,1764.39,13487
2021-09-21 12:00:00,1764.4,1775.0,1763.84,1771.85,17930
2021-09-21 16:00:00,1771.87,1781.69,1769.7,1776.75,24747
2021-09-21 20:00:00,1776.78,1778.26,1773.89,1773.89,9013
2021-09-22 00:00:00,1774.86,1775.51,1772.43,1772.74,3375
2021-09-22 04:00:00,1772.73,1779.2,1772.34,1775.94,14605
2021-09-22 08:00:00,1775.94,1780.35,1773.77,1775.67,14492
2021-09-22 12:00:00,1775.73,1776.91,1771.51,1772.84,12448
2021-09-22 16:00:00,1772.84,1779.33,1772.6,1778.12,20652
2021-09-22 20:00:00,1778.1,1787.21,1764.72,1767.99,29641
2021-09-23 00:00:00,1768.62,1769.4,1764.36,1765.83,5609
2021-09-23 04:00:00,1765.73,1765.74,1760.84,1764.55,10901
2021-09-23 08:00:00,1764.55,1769.66,1760.28,1768.85,16616
2021-09-23 12:00:00,1768.85,1776.56,1762.84,1763.75,20835
2021-09-23 16:00:00,1763.75,1764.44,1745.87,1749.92,31155
2021-09-23 20:00:00,1749.92,1753.23,1737.43,1742.48,8888
2021-09-24 00:00:00,1744.64,1748.84,1743.77,1748.37,3692
2021-09-24 04:00:00,1748.46,1752.89,1746.67,1751.32,11431
2021-09-24 08:00:00,1751.35,1756.78,1750.26,1755.3,15621
2021-09-24 12:00:00,1755.32,1757.71,1744.69,1745.29,18139
2021-09-24 16:00:00,1745.32,1754.04,1740.49,1751.8,21709
2021-09-24 20:00:00,1747.45,1749.72,1746.03,1749.72,2885
2021-09-27 00:00:00,1749.81,1754.59,1748.26,1754.05,4139
2021-09-27 04:00:00,1754.05,1760.82,1753.21,1758.96,11871
2021-09-27 08:00:00,1758.97,1760.75,1750.09,1750.81,17120
2021-09-27 12:00:00,1750.81,1755.04,1744.84,1753.87,21471
2021-09-27 16:00:00,1753.87,1757.9,1748.74,1752.26,26931
2021-09-27 20:00:00,1752.24,1752.79,1749.87,1750.15,8720
2021-09-28 00:00:00,1750.67,1751.66,1749.48,1749.63,3373
2021-09-28 04:00:00,1749.63,1754.49,1747.17,1751.25,9817
2021-09-28 08:00:00,1751.25,1751.89,1735.94,1742.88,21757
2021-09-28 12:00:00,1742.88,1743.84,1728.1,1730.36,25516
2021-09-28 16:00:00,1730.35,1741.22,1729.01,1737.88,36579
2021-09-28 20:00:00,1737.9,1738.29,1732.8,1733.53,12010
2021-09-29 00:00:00,1734.2,1735.87,1733.32,1734.1,3867
2021-09-29 04:00:00,1734.1,1741.4,1734.03,1738.18,11583
2021-09-29 08:00:00,1738.17,1743.06,1736.73,1743.06,21189
2021-09-29 12:00:00,1742.99,1745.48,1737.0,1738.31,16239
2021-09-29 16:00:00,1738.42,1740.45,1724.47,1724.63,33692
2021-09-29 20:00:00,1724.63,1726.63,1721.65,1726.46,12486
2021-09-30 00:00:00,1726.64,1730.61,1726.62,1730.06,2839
2021-09-30 04:00:00,1730.28,1734.85,1728.86,1732.7,10109
2021-09-30 08:00:00,1732.72,1734.05,1726.23,1732.61,16725
2021-09-30 12:00:00,1732.63,1737.88,1722.24,1737.15,20645
2021-09-30 16:00:00,1737.23,1764.12,1735.05,1758.23,39684
2021-09-30 20:00:00,1758.22,1758.75,1754.6,1757.16,11416
2021-10-01 00:00:00,1755.82,1756.24,1751.21,1751.49,4774
2021-10-01 04:00:00,1751.5,1756.91,1750.64,1753.63,9080
2021-10-01 08:00:00,1753.63,1757.24,1750.99,1752.91,17707
2021-10-01 12:00:00,1752.91,1759.87,1749.77,1756.63,20975
2021-10-01 16:00:00,1756.63,1764.28,1752.72,1759.41,32698
2021-10-01 20:00:00,1759.4,1760.42,1757.28,1760.15,8401
2021-10-04 00:00:00,1760.79,1765.71,1760.79,1764.05,6304
2021-10-04 04:00:00,1764.05,1765.4,1757.83,1760.68,7587
2021-10-04 08:00:00,1760.69,1762.7,1748.89,1751.53,17510
2021-10-04 12:00:00,1751.6,1758.32,1747.79,1755.11,18531
2021-10-04 16:00:00,1755.11,1770.5,1748.5,1768.98,34041
2021-10-04 20:00:00,1768.96,1769.35,1763.69,1769.35,10417
2021-10-05 00:00:00,1768.61,1769.33,1765.75,1765.9,3826
2021-10-05 04:00:00,1765.9,1766.81,1757.77,1759.24,6637
2021-10-05 08:00:00,1759.3,1761.02,1755.25,1755.81,18180
2021-10-05 12:00:00,1755.81,1761.42,1753.64,1756.53,17238
2021-10-05 16:00:00,1756.53,1761.22,1748.66,1759.85,29462
2021-10-05 20:00:00,1759.85,1762.96,1758.99,1759.87,8785
2021-10-06 00:00:00,1760.02,1760.2,1757.3,1757.73,3172
2021-10-06 04:00:00,1757.66,1758.59,1751.49,1752.63,7967
2021-10-06 08:00:00,1752.63,1754.82,1745.95,1747.04,20480
2021-10-06 12:00:00,1747.04,1761.2,1746.85,1759.22,23822
2021-10-06 16:00:00,1759.22,1764.29,1754.96,1762.42,27938
2021-10-06 20:00:00,1762.42,1765.03,1760.37,1762.87,10625
2021-10-07 00:00:00,1762.95,1764.18,1762.26,1762.7,4453
2021-10-07 04:00:00,1762.62,1763.02,1757.78,1759.09,6858
2021-10-07 08:00:00,1759.03,1766.91,1756.05,1760.83,15876
2021-10-07 12:00:00,1760.83,1764.75,1754.16,1755.22,17136
2021-10-07 16:00:00,1755.16,1763.15,1751.97,1758.13,23687
2021-10-07 20:00:00,1758.13,1759.02,1754.31,1754.91,8384
2021-10-08 00:00:00,1755.94,1756.37,1753.45,1755.91,3019
2021-10-08 04:00:00,1755.88,1760.49,1755.51,1756.65,11008
2021-10-08 08:00:00,1756.64,1760.32,1754.4,1755.78,14408
2021-10-08 12:00:00,1755.78,1776.79,1755.74,1775.8,21909
2021-10-08 16:00:00,1775.8,1781.27,1755.55,1758.5,35986
2021-10-08 20:00:00,1758.54,1760.17,1755.99,1757.1,8746
2021-10-11 00:00:00,1756.97,1757.91,1751.1,1756.78,5509
2021-10-11 04:00:00,1756.78,1760.97,1754.91,1756.82,11535
2021-10-11 08:00:00,1756.82,1757.8,1752.91,1753.12,14451
2021-10-11 12:00:00,1753.12,1757.96,1750.18,1750.89,15374
2021-10-11 16:00:00,1750.89,1760.15,1750.21,1756.49,19418
2021-10-11 20:00:00,1756.49,1756.81,1753.24,1754.11,9083
2021-10-12 00:00:00,1753.79,1754.57,1751.26,1752.0,3028
2021-10-12 04:00:00,1752.0,1759.05,1750.8,1757.71,9674
2021-10-12 08:00:00,1757.72,1762.61,1756.48,1757.67,16564
2021-10-12 12:00:00,1757.67,1764.98,1754.01,1757.62,18020
2021-10-12 16:00:00,1757.62,1769.31,1756.87,1760.76,29321
2021-10-12 20:00:00,1760.79,1761.96,1757.97,1760.19,8961
2021-10-13 00:00:00,1760.7,1761.66,1759.82,1761.38,3749
2021-10-13 04:00:00,1761.38,1763.29,1759.54,1761.59,9032
2021-10-13 08:00:00,1761.58,1768.97,1760.76,1766.86,15705
2021-10-13 12:00:00,1766.86,1777.51,1758.24,1761.68,22613
2021-10-13 16:00:00,1761.68,1796.15,1757.91,1792.58,38070
2021-10-13 20:00:00,1792.58,1795.14,1790.68,1792.75,13009
2021-10-14 00:00:00,1793.03,1793.75,1791.26,1792.86,4053
2021-10-14 04:00:00,1792.86,1793.81,1786.75,1790.84,9401
2021-10-14 08:00:00,1790.84,1797.55,1789.82,1796.07,16202
2021-10-14 12:00:00,1796.09,1800.57,1793.82,1799.05,18797
2021-10-14 16:00:00,1799.05,1799.58,1793.96,1796.79,23609
2021-10-14 20:00:00,1796.68,1799.16,1795.69,1795.92,7603
2021-10-15 00:00:00,1796.02,1796.43,1794.22,1794.63,2847
2021-10-15 04:00:00,1794.63,1796.47,1793.83,1794.29,7244
2021-10-15 08:00:00,1794.31,1794.52,1785.51,1786.07,15899
2021-10-15 12:00:00,1786.07,1787.45,1764.93,1767.42,24792
2021-10-15 16:00:00,1767.59,1776.37,1766.04,1767.86,31608
2021-10-15 20:00:00,1767.86,1769.1,1766.72,1767.42,8689
2021-10-18 00:00:00,1767.18,1772.03,1764.93,1771.24,5590
2021-10-18 04:00:00,1771.24,1772.04,1766.66,1768.21,10205
2021-10-18 08:00:00,1768.22,1769.54,1761.23,1762.75,22520
2021-10-18 12:00:00,1762.75,1768.45,1760.31,1765.16,24452
2021-10-18 16:00:00,1765.16,1771.21,1762.83,1766.86,30639
2021-10-18 20:00:00,1766.86,1767.88,1763.95,1764.53,7427
2021-10-19 00:00:00,1764.93,1767.45,1763.0,1767.45,3619
2021-10-19 04:00:00,1767.45,1775.76,1767.03,1774.59,10217
2021-10-19 08:00:00,1774.59,1782.89,1773.76,1781.36,17760
2021-10-19 12:00:00,1781.37,1784.49,1775.96,1781.64,21562
2021-10-19 16:00:00,1781.64,1785.11,1767.2,1769.57,33399
2021-10-19 20:00:00,1769.58,1771.15,1768.17,1768.99,8465
2021-10-20 00:00:00,1769.43,1769.88,1766.9,1769.16,4162
2021-10-20 04:00:00,1769.16,1774.66,1767.79,1774.23,11140
2021-10-20 08:00:00,1774.22,1779.27,1773.47,1779.09,18385
2021-10-20 12:00:00,1779.07,1788.44,1777.76,1786.61,18946
2021-10-20 16:00:00,1786.61,1787.45,1774.92,1786.68,28966
2021-10-20 20:00:00,1786.71,1787.52,1780.81,1782.06,12941
2021-10-21 00:00:00,1782.65,1784.73,1781.23,1783.88,3720
2021-10-21 04:00:00,1783.89,1789.44,1782.26,1784.65,10731
2021-10-21 08:00:00,1784.65,1787.64,1780.87,1786.01,20034
2021-10-21 12:00:00,1786.0,1787.88,1776.53,1782.73,23641
2021-10-21 16:00:00,1782.73,1785.89,1778.43,1780.5,30318
2021-10-21 20:00:00,1780.42,1784.86,1778.59,1783.32,9586
2021-10-22 00:00:00,1783.37,1786.24,1782.89,1785.15,4067
2021-10-22 04:00:00,1785.17,1788.07,1784.41,1786.28,10528
2021-10-22 08:00:00,1786.34,1794.72,1786.09,1791.06,20231
2021-10-22 12:00:00,1791.06,1806.92,1790.5,1805.79,20512
2021-10-22 16:00:00,1805.79,1813.79,1782.95,1797.39,42462
2021-10-22 20:00:00,1797.4,1798.57,1791.3,1792.67,12008
2021-10-25 00:00:00,1792.93,1797.74,1792.4,1797.1,5874
2021-10-25 04:00:00,1797.1,1801.08,1792.25,1800.51,15288
2021-10-25 08:00:00,1800.49,1803.61,1796.11,1803.17,20021
2021-10-25 12:00:00,1803.18,1804.69,1798.5,1803.15,17829
2021-10-25 16:00:00,1803.15,1809.99,1801.67,1806.94,27869
2021-10-25 20:00:00,1806.93,1808.43,1805.07,1807.43,8495
2021-10-26 00:00:00,1807.45,1808.39,1805.4,1805.41,3118
2021-10-26 04:00:00,1805.41,1806.91,1801.85,1803.5,10867
2021-10-26 08:00:00,1803.53,1806.57,1799.93,1802.35,18353
2021-10-26 12:00:00,1802.35,1804.64,1794.22,1799.38,18402
2021-10-26 16:00:00,1799.39,1800.99,1782.45,1792.02,29819
2021-10-26 20:00:00,1792.02,1795.09,1790.51,1793.0,9202
2021-10-27 00:00:00,1793.08,1794.4,1791.82,1791.92,4114
2021-10-27 04:00:00,1791.92,1793.26,1787.16,1789.22,10114
2021-10-27 08:00:00,1789.22,1791.69,1783.54,1786.59,18338
2021-10-27 12:00:00,1786.6,1796.08,1783.82,1794.14,19833
2021-10-27 16:00:00,1794.1,1798.21,1784.82,1794.64,34971
2021-10-27 20:00:00,1794.63,1799.05,1793.92,1796.89,10656
2021-10-28 00:00:00,1796.75,1798.05,1794.33,1794.77,4454
2021-10-28 04:00:00,1794.68,1803.22,1794.14,1800.94,13236
2021-10-28 08:00:00,1800.94,1804.2,1799.82,1800.85,18492
2021-10-28 12:00:00,1800.84,1806.69,1795.75,1799.09,23276
2021-10-28 16:00:00,1799.09,1810.38,1792.25,1800.8,39747
2021-10-28 20:00:00,1800.8,1802.21,1797.62,1798.81,11823
2021-10-29 00:00:00,1799.49,1801.2,1797.58,1798.06,6498
2021-10-29 04:00:00,1798.05,1799.71,1793.68,1794.46,12109
2021-10-29 08:00:00,1794.46,1798.26,1791.01,1792.77,20078
2021-10-29 12:00:00,1792.71,1799.17,1776.01,1780.32,26265
2021-10-29 16:00:00,1780.32,1783.24,1771.98,1778.07,40221
2021-10-29 20:00:00,1778.07,1783.72,1777.98,1782.98,13690
2021-11-01 00:00:00,1783.36,1784.84,1779.12,1784.58,7985
2021-11-01 04:00:00,1784.58,1787.35,1783.47,1786.81,8035
2021-11-01 08:00:00,1786.85,1787.83,1781.02,1785.91,16356
2021-11-01 12:00:00,1785.93,1792.24,1782.6,1792.21,26050
2021-11-01 16:00:00,1792.21,1795.79,1789.84,1793.56,23533
2021-11-01 20:00:00,1793.54,1794.8,1791.18,1793.2,6167
2021-11-02 00:00:00,1792.82,1793.14,1789.49,1790.21,6607
2021-11-02 04:00:00,1790.17,1794.94,1789.24,1793.75,9332
2021-11-02 08:00:00,1793.74,1796.4,1790.89,1795.09,16565
2021-11-02 12:00:00,1795.15,1795.55,1788.25,1790.86,23820
2021-11-02 16:00:00,1790.86,1793.22,1786.41,1787.49,19722
2021-11-02 20:00:00,1787.51,1788.38,1786.45,1787.84,4354
2021-11-03 00:00:00,1787.63,1788.2,1782.52,1783.36,4753
2021-11-03 04:00:00,1783.36,1783.84,1779.3,1782.16,7801
2021-11-03 08:00:00,1782.16,1783.88,1778.27,1782.55,12454
2021-11-03 12:00:00,1782.61,1785.65,1765.77,1767.12,25264
2021-11-03 16:00:00,1767.12,1767.12,1758.07,1764.86,21906
2021-11-03 20:00:00,1764.86,1775.05,1761.42,1769.89,23246
2021-11-04 00:00:00,1771.35,1778.13,1771.28,1775.54,7169
2021-11-04 04:00:00,1775.52,1778.2,1774.08,1774.69,8548
2021-11-04 08:00:00,1774.66,1777.73,1770.86,1777.31,16312
2021-11-04 12:00:00,1777.32,1795.9,1775.8,1795.78,28924
2021-11-04 16:00:00,1795.78,1798.9,1790.9,1793.49,22137
2021-11-04 20:00:00,1793.52,1793.96,1791.31,1791.71,6031
2021-11-05 00:00:00,1791.11,1795.63,1790.07,1795.61,8369
2021-11-05 04:00:00,1795.61,1796.93,1792.2,1795.87,8369
2021-11-05 08:00:00,1795.85,1800.14,1794.13,1795.29,15766
2021-11-05 12:00:00,1795.29,1803.62,1785.1,1799.3,29764
2021-11-05 16:00:00,1799.3,1815.42,1795.79,1813.67,28954
2021-11-05 20:00:00,1813.6,1818.27,1812.36,1817.84,7535
2021-11-08 00:00:00,1815.69,1821.06,1812.97,1816.68,8758
2021-11-08 04:00:00,1816.65,1821.26,1816.65,1821.07,9674
2021-11-08 08:00:00,1821.05,1821.48,1812.46,1816.03,16150
2021-11-08 12:00:00,1816.04,1824.27,1815.02,1821.72,17433
2021-11-08 16:00:00,1821.79,1826.05,1819.15,1823.48,25892
2021-11-08 20:00:00,1823.48,1826.44,1822.91,1824.14,8878
2021-11-09 00:00:00,1824.28,1827.2,1823.42,1824.86,6580
2021-11-09 04:00:00,1824.86,1826.61,1821.9,1824.7,10324
2021-11-09 08:00:00,1824.69,1827.09,1819.23,1825.44,15481
2021-11-09 12:00:00,1825.43,1830.21,1822.79,1829.97,18861
2021-11-09 16:00:00,1829.88,1831.29,1820.35,1830.83,25992
2021-11-09 20:00:00,1830.83,1832.7,1826.98,1831.68,10602
2021-11-10 00:00:00,1831.6,1832.44,1827.44,1827.72,6948
2021-11-10 04:00:00,1827.72,1830.23,1824.41,1825.89,8767
2021-11-10 08:00:00,1825.79,1827.21,1822.99,1825.18,14428
2021-11-10 12:00:00,1825.16,1851.66,1822.32,1849.77,19512
2021-11-10 16:00:00,1849.74,1868.55,1848.32,1849.72,36379
2021-11-10 20:00:00,1849.72,1852.77,1841.49,1848.97,18417
2021-11-11 00:00:00,1848.98,1852.57,1845.18,1845.54,7931
2021-11-11 04:00:00,1845.54,1855.53,1842.88,1853.82,12081
2021-11-11 08:00:00,1853.83,1864.38,1851.79,1862.02,13916
2021-11-11 12:00:00,1862.02,1866.0,1854.91,1863.47,17362
2021-11-11 16:00:00,1863.4,1864.41,1858.86,1862.32,16895
2021-11-11 20:00:00,1862.32,1863.37,1860.43,1861.77,5177
2021-11-12 00:00:00,1861.75,1862.56,1857.83,1859.2,7355
2021-11-12 04:00:00,1859.2,1860.38,1855.13,1859.85,9183
2021-11-12 08:00:00,1859.84,1860.06,1849.47,1853.1,16136
2021-11-12 12:00:00,1853.1,1858.71,1845.2,1854.45,19602
2021-11-12 16:00:00,1854.43,1866.01,1853.9,1864.71,24230
2021-11-12 20:00:00,1864.7,1868.61,1862.51,1864.35,10059
2021-11-15 00:00:00,1866.79,1867.84,1857.27,1860.52,10412
2021-11-15 04:00:00,1860.47,1862.3,1856.46,1858.95,9042
2021-11-15 08:00:00,1858.95,1863.55,1856.38,1862.4,13862
2021-11-15 12:00:00,1862.39,1870.3,1860.59,1864.26,16454
2021-11-15 16:00:00,1864.26,1865.22,1858.21,1863.37,20682
2021-11-15 20:00:00,1863.33,1867.86,1862.05,1862.71,8451
2021-11-16 00:00:00,1863.07,1865.95,1861.85,1865.9,6847
2021-11-16 04:00:00,1865.9,1868.93,1864.0,1866.59,10099
2021-11-16 08:00:00,1866.67,1874.85,1862.31,1873.22,15348
2021-11-16 12:00:00,1873.23,1877.23,1865.43,1867.05,20772
2021-11-16 16:00:00,1867.08,1869.06,1851.74,1852.14,31016
2021-11-16 20:00:00,1852.13,1854.51,1849.67,1849.98,12254
2021-11-17 00:00:00,1850.24,1856.0,1849.53,1855.69,8711
2021-11-17 04:00:00,1855.7,1856.1,1851.94,1852.36,12049
2021-11-17 08:00:00,1852.39,1861.42,1852.34,1859.36,13230
2021-11-17 12:00:00,1859.4,1865.71,1857.96,1862.13,18038
2021-11-17 16:00:00,1862.13,1867.98,1860.3,1865.45,20788
2021-11-17 20:00:00,1865.45,1868.03,1862.84,1867.39,10388
2021-11-18 00:00:00,1866.24,1870.94,1866.24,1868.2,6458
2021-11-18 04:00:00,1868.2,1869.96,1864.17,1866.46,10673
2021-11-18 08:00:00,1866.44,1869.74,1862.6,1864.38,14087
2021-11-18 12:00:00,1864.39,1866.98,1855.03,1864.31,20926
2021-11-18 16:00:00,1864.29,1865.55,1857.67,1860.9,22249
2021-11-18 20:00:00,1860.9,1861.07,1856.84,1858.81,8601
2021-11-19 00:00:00,1859.19,1862.2,1858.03,1861.47,6356
2021-11-19 04:00:00,1861.54,1863.72,1860.45,1861.04,7978
2021-11-19 08:00:00,1861.01,1864.16,1851.55,1864.05,18597
2021-11-19 12:00:00,1864.15,1864.8,1857.84,1860.14,20652
2021-11-19 16:00:00,1860.17,1865.72,1843.0,1847.08,31749
2021-11-19 20:00:00,1847.09,1850.58,1844.45,1845.7,13796
2021-11-22 00:00:00,1842.19,1848.63,1841.54,1845.96,8328
2021-11-22 04:00:00,1845.96,1849.15,1844.5,1846.72,7695
2021-11-22 08:00:00,1846.72,1847.08,1840.26,1845.18,16475
2021-11-22 12:00:00,1845.19,1845.77,1834.93,1837.96,20768
2021-11-22 16:00:00,1837.96,1838.62,1806.85,1808.47,41048
2021-11-22 20:00:00,1808.4,1808.47,1802.28,1804.77,17066
2021-11-23 00:00:00,1808.0,1812.45,1807.5,1811.42,8508
2021-11-23 04:00:00,1811.42,1811.42,1806.56,1808.12,9400
2021-11-23 08:00:00,1808.16,1809.83,1792.74,1797.76,23289
2021-11-23 12:00:00,1797.69,1799.15,1784.2,1786.08,23817
2021-11-23 16:00:00,1786.08,1793.19,1782.0,1784.32,30385
2021-11-23 20:00:00,1784.33,1791.84,1782.04,1789.28,12333
2021-11-24 00:00:00,1789.1,1796.12,1788.47,1795.01,8717
2021-11-24 04:00:00,1795.0,1795.88,1792.64,1795.6,9691
2021-11-24 08:00:00,1795.6,1796.34,1790.41,1792.04,16248
2021-11-24 12:00:00,1792.04,1792.86,1781.77,1784.57,22966
2021-11-24 16:00:00,1784.64,1791.44,1778.54,1785.45,32422
2021-11-24 20:00:00,1785.45,1789.46,1782.58,1788.64,10552
2021-11-25 00:00:00,1787.93,1793.26,1786.01,1791.87,8457
2021-11-25 04:00:00,1791.91,1794.29,1791.43,1792.9,7119
2021-11-25 08:00:00,1792.92,1795.04,1791.96,1793.01,9647
2021-11-25 12:00:00,1793.01,1793.03,1789.41,1791.18,9915
2021-11-25 16:00:00,1791.2,1792.07,1787.85,1788.42,8646
2021-11-26 00:00:00,1790.47,1794.23,1790.0,1792.55,9989
